ID,Name,City,State,Rating (YP),Count (YP),Rating (TA),Count (TA),Amenity_Family,Amenity_Alcohol,Amenity_Outdoor,Amenity_Wifi,Amenity_Group,Amenity_Reservation,Amenity_Wheelchair,Years,Address,Website
511435704,Ovenbird,Birmingham,N/A,N/A,N/A,4.5,154,NO,YES,YES,NO,NO,YES,NO,29,N/A,http://www.ovenbirdrestaurant.com
538497090,EastWest,Birmingham,N/A,N/A,N/A,4.5,30,NO,NO,NO,NO,NO,NO,NO,7,N/A,http://www.eastwestbirmingham.com
467207222,Fleming’s Prime Steakhouse & Wine Bar,Vestavia,AL,N/A,N/A,4.5,263,NO,YES,NO,NO,NO,YES,YES,22,103 Summit Blvd,https://www.flemingssteakhouse.com/Locations/AL/Birmingham?y_source=1_MTU1MDMxNDYtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
4312397,Logan's Roadhouse,Fultondale,AL,three,2,2.5,63,NO,YES,NO,NO,YES,NO,NO,33,3387 Lowery Pkwy,http://www.logansroadhouse.com
460144239,Applebee's,Fultondale,AL,N/A,N/A,4.0,61,NO,YES,NO,YES,YES,NO,NO,44,1250 Boots Blvd,http://www.applebees.com
461798786,Mugshots Grill & Bar,Vestavia Hills,AL,five,1,3.5,104,NO,YES,YES,NO,NO,NO,YES,13,1919 Kentucky Ave Ste 101,https://www.mugshotsgrillandbar.com/vestavia-hills-al
474508711,IHOP,Irondale,AL,one,1,N/A,N/A,NO,NO,NO,NO,YES,NO,NO,9,7748 Crestwood Blvd,http://www.ihop.com
451139059,Zaxby's,Irondale,AL,N/A,N/A,3.0,9,NO,NO,NO,NO,NO,NO,NO,34,1548 Montclair Rd,https://www.zaxbys.com/locations/al/irondale/1548-montclair-rd
465216591,Chen Express II,Vestavia,AL,three,2,5.0,17,NO,NO,NO,NO,NO,NO,NO,N/A,3161 Green Valley Rd,N/A
467713267,Panera Bread,Vestavia,AL,N/A,N/A,4.0,75,NO,NO,YES,YES,NO,NO,YES,31,143 Summit Blvd,https://www.panerabread.com/en-us/cafe/locations/al/birmingham/143-summit-boulevard?utm_medium=local&utm_source=yext&utm_campaign=dpm-dist&utm_term=600790&utm_content=website-url
467212842,Pizza Hut,Vestavia,AL,N/A,N/A,N/A,N/A,YES,NO,NO,NO,NO,NO,NO,9,3173 Green Valley Rd,https://locations.pizzahut.com/al/birmingham/3173-green-valley-rd?utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=website&utm_term=289457
464720458,Summit Lifestyle Center The  johnny roket's summit restaurant,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,331 Summit Blvd,N/A
460482830,Tecate Bar & Grill,Vestavia Hills,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,YES,NO,NO,N/A,612 Montgomery Hwy,http://www.tecate-bar-grill.hub.biz
87825,Ichiban Japanese Steak House,Vestavia Hills,AL,three half,3,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,620 Olde Towne Rd,http://www.ichibanbirmingham.com
480299475,Wings Heaven,Fairfield,AL,four,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5605 Ej Oliver Blvd,https://pery.top/wings-heaven
469460166,New China,Hoover,AL,four,1,4.5,27,NO,NO,NO,NO,NO,NO,NO,29,2141 Tyler Rd,N/A
480797408,Ryan's,Gardendale,AL,one,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,838 Odum Rd,http://www.ryans.com
453948686,Bistro V,Vestavia Hills,AL,N/A,N/A,4.0,137,NO,YES,YES,NO,NO,YES,NO,17,521 Montgomery Hwy Ste 113,http://bistro-v.com
467332746,Wings Plus,Irondale,AL,N/A,N/A,5.0,1,NO,NO,NO,NO,NO,NO,YES,16,1680 Montclair Rd,http://www.awingsnmore.com
469559287,Mr. Chens Authentic Chinese Cooking,Hoover,AL,N/A,N/A,4.5,71,NO,YES,NO,NO,NO,NO,YES,14,1917 Hoover Ct,http://www.mrchenschineseal.com
478435209,Wing It,Vestavia Hills,AL,five,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,21,3305 Lorna Rd,N/A
25036760,Chongwah Express,Fairfield,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,28,7201 Aaron Aronov Dr,N/A
469497666,Bakers Famous Pizza,Hoover,AL,N/A,N/A,4.0,15,NO,NO,YES,NO,NO,NO,NO,36,757 Shades Mountain Plz,http://www.bakersfamouspizza.com
467281715,The Cheesecake Factory,Vestavia,AL,five,9,4.0,651,NO,YES,NO,NO,NO,NO,NO,N/A,236 Summit Blvd,https://www.thecheesecakefactory.com
14716621,Zaxby's,Fultondale,AL,two half,4,3.0,10,NO,NO,NO,NO,NO,NO,NO,N/A,1725 Morris Ave,https://www.zaxbys.com/locations/al/fultondale/1725-morris-ave
467452794,Johnny Rockets,Vestavia,AL,five,1,N/A,N/A,NO,YES,YES,NO,YES,NO,YES,38,331 Summit Blvd,http://www.johnnyrockets.com
452211999,Nothing But Noodles,Mountain Brk,AL,two half,2,4.0,21,NO,YES,YES,NO,NO,NO,NO,N/A,2800 Cahaba Village Plz,https://nothingbutnoodles.com/food-menu
456873970,Zaxby's,Vestavia Hills,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1304 Montgomery Hwy,https://www.zaxbys.com/locations/al/vestavia-hills/1304-montgomery-hwy
451171951,Panera Bread,Vestavia Hills,AL,N/A,N/A,3.5,21,NO,NO,YES,YES,NO,NO,NO,31,700 Montgomery Hwy Ste 112,https://www.panerabread.com/en-us/cafe/locations/al/vestavia-hills/700-montgomery-hwy?utm_medium=local&utm_source=yext&utm_campaign=dpm-dist&utm_term=600809&utm_content=website-url
12098056,Full Moon Bar-B-Que,Vestavia Hills,AL,two half,2,4.0,156,NO,YES,NO,YES,NO,NO,NO,15,2000 Patton Chapel Rd,N/A
17673409,Wings & Stuff,Fairfield,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,YES,24,4012 Richard M Scrushy Pkwy,N/A
5153932,Moes Original Bar B Que,Vestavia,AL,N/A,N/A,N/A,N/A,NO,YES,YES,YES,NO,NO,NO,15,2501 Rocky Ridge Rd,http://www.moesoriginalbbq.com
467895259,Ridge Eat & Drink,Vestavia,AL,five,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3325 Rocky Ridge Plz,https://theridgealabama.com
455890669,Zaxby's,Gardendale,AL,N/A,N/A,2.5,5,NO,NO,NO,NO,NO,NO,NO,N/A,885 Odum Rd,https://www.zaxbys.com/locations/al/gardendale/885-odum-rd
1814164,Exotic Wings & Things,Birmingham,N/A,four half,3,4.0,4,NO,NO,NO,NO,NO,NO,NO,26,N/A,https://exoticwingsthings.business.site
4177675,Salvatores Pizza,Vestavia Hills,AL,five,2,4.0,48,NO,YES,YES,NO,NO,NO,NO,21,1594 Montgomery Hwy,http://www.salvatorespizzeria.com
1589919,Jacks Family Restaurants,Fultondale,AL,one,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,64,201 Walker Chapel Rd,http://jacks.com
473780480,Quality Restaurant Concepts,Fultondale,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1250 Boots Blvd,http://qrcllc.net
15958434,O'Charley's,Fultondale,AL,five,1,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,9,1709 Fulton Rd,http://www.ocharleys.com
3046572,Gus's Hot Dogs,Irondale,AL,N/A,N/A,4.5,11,NO,NO,NO,NO,NO,NO,YES,32,5415 Beacon Dr,http://www.gushotdogs.com
7738150,Red Lobster,Vestavia,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,YES,NO,56,1030 Montgomery Hwy,http://www.redlobster.com
464683252,Chow Town,Hoover,AL,three,4,N/A,N/A,NO,NO,NO,YES,NO,YES,YES,12,1668 Montgomery Hwy,http://www.imenuicoupon.com/chow-town-buffet-birmingham.html
470081308,Firebirds Wood Fired Grill,Hoover,AL,four half,2,4.0,438,NO,YES,YES,YES,NO,YES,YES,14,191 Main St,https://firebirdsrestaurants.com/birmingham
469467921,Dale's Southern Grill,Hoover,AL,three,4,N/A,N/A,NO,YES,NO,NO,YES,YES,YES,21,1843 Montgomery Hwy Ste 107,http://dalesgrill.com
469505667,Cajun Steamer Bar & Grill,Hoover,AL,five,1,4.0,197,NO,YES,YES,YES,NO,NO,YES,20,180 Main St,http://www.cajunsteamer.com
469460165,Ruby Tuesday,Hoover,AL,four,1,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,22,1000 Riverchase Galleria,http://www.rubytuesday.com
469541438,Bonefish Grill,Hoover,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,YES,YES,9,3430 Galleria Cir,http://www.bonefishgrill.com
15355612,Our Place,Gardendale,AL,four,1,5.0,50,NO,NO,NO,NO,NO,NO,YES,14,1218 Main St,http://www.facebook.com/search/113126285385522/local_search
473226143,Pizza Hut,Gardendale,AL,one,4,2.0,1,YES,NO,NO,YES,NO,NO,NO,66,596 Fieldstown Rd,http://www.pizzahut.com
470032319,Kaylyns Soul Food,Bessemer,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,15,306 18th St N,N/A
469472074,Tortugas Pizza,Hoover,AL,five,4,4.5,175,NO,YES,YES,NO,NO,NO,YES,N/A,2801 John Hawkins Pkwy Ste 169R,http://www.tortugaspizza.com
12651957,Stix Restaurant,Hoover,AL,three half,7,N/A,N/A,NO,YES,NO,NO,NO,YES,YES,27,3250 Galleria Cir,N/A
4032830,Wok Cuisine II,Bessemer,AL,five,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,21,3039 Allison Bonnett Memorial Dr Ste 111,http://wokcuisinechicago.com
469509102,O'Charley's,Hoover,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,N/A,2730 John Hawkins Pkwy,http://ocharleys.com
469448172,Beef 'O' Bradys,Hoover,AL,N/A,N/A,3.5,44,NO,NO,YES,YES,NO,NO,NO,15,5519 Grove Blvd,https://www.beefobradys.com/hoover
474949862,Bistro & Grill,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2000 Riverchase Galleria,https://www.marriott.com/en-us/hotels/bhmho-courtyard-birmingham-hoover/dining
469458253,Logan's Roadhouse,Hoover,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,29,2740 John Hawkins Pkwy,http://www.logansroadhouse.com
17811680,Ming's Garden,Gardendale,AL,three,4,3.5,63,NO,YES,NO,NO,NO,NO,YES,33,1046 Main St,N/A
3752169,Pasquale's Pizza & Pasta,Gardendale,AL,N/A,N/A,4.0,46,NO,NO,NO,NO,NO,NO,YES,20,215 Fieldstown Rd,http://www.pasqualespastahouse.com
10241371,Iguana Grill,Hoover,AL,one,3,4.0,82,NO,YES,NO,NO,YES,YES,YES,24,2085 Colonial Dr,http://www.iguanagrillalabama.com
22940267,Zaxby's,Hueytown,AL,four,2,3.5,5,NO,NO,NO,NO,NO,NO,NO,N/A,2880 Allison Bonnett Memorial Dr,https://www.zaxbys.com/locations/al/hueytown/2880-allison-bonnett-memorial-dr
469854490,Sushi Village,Gardendale,AL,N/A,N/A,4.0,21,NO,NO,NO,NO,NO,NO,NO,12,592 Fieldstown Rd,http://sushivillage-al.com
481351697,Costas Mediterranean Cafe,Vestavia Hills,AL,four half,6,3.5,71,NO,YES,NO,NO,NO,YES,YES,32,3443 Lorna Rd,http://www.costasmcafe.com
539316956,Metro Diner,Hoover,AL,five,2,4.0,79,NO,NO,NO,NO,NO,NO,NO,7,180 Inverness Plz,https://metrodiner.com/locations/alabama/inverness-birmingham
469460254,Applebee's,Hoover,AL,five,2,3.5,65,NO,YES,NO,NO,NO,NO,NO,44,2933 John Hawkins Pkwy,https://www.applebees.com/en/restaurants-hoover-al/2933-john-hawkins-pkwy-97029?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places
536848632,LongHorn Steakhouse,Hoover,AL,three half,3,4.0,90,YES,NO,NO,NO,YES,YES,YES,43,4775 Highway 280,N/A
480243922,Amigos Mexican Grill,Hoover,AL,four half,2,4.0,29,NO,YES,NO,NO,NO,YES,YES,23,3724 Lorna Rd,http://www.facebook.com/pages/Los-Amigos-Restaurante/162673157129521
469460255,Outback Steakhouse,Hoover,AL,two half,3,3.0,116,NO,YES,YES,NO,NO,NO,NO,36,3440 Galleria Cir,https://locations.outback.com/alabama/hoover/3440-galleria-circle?utm_source=gmb&utm_medium=local_search&utm_campaign=website_cta&y_source=1_MTU1MDIzMDQtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
506051445,Rock N Roll Sushi,Hoover,AL,five,1,3.5,20,NO,YES,NO,NO,NO,NO,NO,N/A,4441 Creekside Ave Ste 133,http://rnrsushi.com
516900385,Bre's Restaurant and Catering,Brighton,AL,five,1,5.0,1,NO,NO,NO,NO,NO,NO,NO,9,5204 Bessemer Super Hwy,http://bresgourmetrestaurantandcatering.com
454340921,Mikey's Grill,Hoover,AL,three,2,4.0,61,NO,YES,YES,YES,NO,YES,YES,14,4524 Southlake Pkwy,http://www.mikeysgrill.com
548185605,Dave & Buster's Birmingham,Hoover,AL,three,1,2.5,25,NO,YES,NO,NO,NO,NO,NO,N/A,2700 Riverchase Galleria Ste 110,https://www.daveandbusters.com/us/en/about/locations/birmingham
506650836,Villa Italian Kitchen,Hoover,AL,two,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,60,2000 Riverchase Galleria,http://locations.villaitaliankitchen.com/us/al/hoover/2000-riverchase-galleria.html?utm_source=Yext&utm_medium=Local&utm_campaign=Website
483170860,Wing Time,Bessemer,AL,two,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1516 9th Ave N,http://www.manta.com/c/mtw85tc/wing-time
18744974,Beijing Express,Hoover,AL,one,1,N/A,N/A,NO,NO,NO,YES,NO,YES,YES,25,3659 Lorna Rd Ste 161,http://www.beijingexpressal.com
546596349,Saltgrass Steak House,Hoover,AL,N/A,N/A,4.0,55,NO,NO,NO,NO,NO,NO,NO,N/A,2943 John Hawkins Pkwy,https://www.saltgrass.com/location/saltgrass-hoover
481323231,Buffalo Wild Wings,Gardendale,AL,N/A,N/A,4.0,36,NO,YES,YES,YES,NO,NO,NO,42,2505 Caufield Dr,http://www.buffalowildwings.com
563677897,Monita's Bakery,Gardendale,AL,N/A,N/A,5.0,1,NO,NO,NO,NO,NO,NO,NO,N/A,1021 Main St,http://monitasbakery.com
572983769,LongHorn Steakhouse,Gardendale,AL,N/A,N/A,2.0,2,NO,NO,NO,NO,NO,NO,NO,43,642 Gayle St,https://www.longhornsteakhouse.com/locations/al/gardendale/gardendale/5636
573034180,Olive Garden Italian Restaurant,Gardendale,AL,N/A,N/A,3.5,3,NO,YES,NO,NO,NO,NO,NO,42,630 Gayle St,https://www.olivegarden.com/locations/al/gardendale/gardendale-fieldstown-rd/6458
480202601,Ashley Mac's Kitchen,Hoover,AL,N/A,N/A,4.5,32,NO,NO,YES,YES,NO,NO,NO,N/A,5299 Valleydale Rd,https://www.ashleymacs.com
507866166,Vecchia Pizzeria & Mercato,Hoover,AL,N/A,N/A,3.5,81,NO,YES,YES,NO,NO,NO,NO,10,610 Preserve Pkwy Ste 100,http://www.vecchiabirmingham.com
526508415,Chicken Salad Chick,Hoover,AL,N/A,N/A,4.5,20,NO,NO,NO,NO,NO,NO,NO,N/A,3780 Riverchase Vlg Ste 110,https://www.chickensaladchick.com/birmingham-riverchase
550353922,Seafood King,Hoover,AL,N/A,N/A,4.5,6,NO,NO,NO,NO,NO,NO,NO,N/A,1843 Montgomery Hwy,http://theseafoodking.com
553319685,Teriyaki Madness,Hoover,AL,N/A,N/A,4.5,2,NO,NO,NO,NO,NO,NO,NO,N/A,4741 Chace Cir Ste 113,https://teriyakimadness.com/locations/al-hoover
483171169,IHOP,Hoover,AL,N/A,N/A,3.5,37,NO,NO,NO,NO,NO,NO,YES,66,2730 John Hawkins Pkwy,http://www.ihop.com
565310001,Jubilee Joe's,Hoover,AL,N/A,N/A,4.5,240,NO,NO,NO,NO,NO,NO,NO,N/A,5190 Medford Dr Ste 114,http://www.jubileejoes.com
562307227,LongHorn Steakhouse,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,43,1063 Amber Dr,https://www.longhornsteakhouse.com/locations/al/hoover/hoover-stadium-trace-village/5626
571631796,Refined To Go,Helena,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1915 Co Rd 58,http://www.refinedtogo.com
561743246,Bistro on 19th,Bessemer,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,109 19th St N,N/A
507866167,Pazzo! Big Slice Pizza,Hoover,AL,N/A,N/A,3.5,45,NO,NO,NO,NO,NO,NO,NO,11,1678 Montgomery Hwy Ste 101A,http://www.pazzobigslicepizzaal.com
496324984,New China,Pleasant Grove,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,YES,N/A,27 Park Rd,N/A
524791397,Restaurant Corry's,Pleasant Grove,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,808 Pleasant Grove Rd,N/A
547430769,Wasabi Juans,Hoover,AL,N/A,N/A,4.5,6,NO,NO,NO,NO,NO,NO,NO,N/A,5037 Highway 280,https://www.wasabijuan.com/location-280
517105396,Charlies Philly Steak,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2000 Riverchase Galleria,N/A
547443068,Sneaky Petes,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2000 Riverchase Galleria,http://sneakypeteshotdogs.com
504606462,Yoe Express,Vestavia Hills,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,YES,NO,NO,76,3659 Lorna Rd,http://hunanexpress.com
6412113,Shula's Steak House,Hoover,AL,N/A,N/A,N/A,N/A,NO,YES,NO,YES,YES,YES,NO,76,1000 Riverchase Galleria,http://www.donshula.com
483134332,Leviathan Tattoo,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3732 Lorna Rd,N/A
535640667,Moss Rock Tacos & Tequila,Hoover,AL,N/A,N/A,3.5,29,NO,NO,NO,NO,NO,NO,NO,N/A,616 Preserve Pkwy,http://www.facebook.com/mossrocktacos
570139332,Saw's BBQ Hoover,Hoover,AL,N/A,N/A,4.5,2,NO,NO,NO,NO,NO,NO,NO,N/A,3780 Riverchase Vlg,http://www.sawsbbq.com
505906068,On Tap Sports Cafe,Hoover,AL,N/A,N/A,3.5,97,NO,YES,YES,NO,NO,NO,YES,N/A,3340 Galleria Cir,http://www.ontapsportscafe.com
505635792,J. Alexander's,Hoover,AL,N/A,N/A,4.5,386,NO,YES,NO,NO,NO,YES,YES,N/A,3320 Galleria Cir,http://www.jalexanders.com
562550264,Eugenes Hoover,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3232 Galleria Cir Ste 101,N/A
470695392,Grill Depot,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2677 Valleydale Rd,N/A
525897227,Swamomonster BBQ,Hoover,AL,N/A,N/A,N/A,N/A,NO,YES,NO,YES,NO,NO,NO,N/A,1843 Montgomery Hwy,N/A
480641903,Sharks Fish C Hicken,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,YES,NO,NO,NO,YES,N/A,1837 Montgomery Hwy,http://www.sharksfishchicken.net
566470109,Chuck's Fish,Hoover,AL,N/A,N/A,4.5,79,NO,NO,NO,NO,NO,NO,NO,N/A,5426 Highway 280,http://www.chucksfish.com
564908534,Charleys Cheesesteaks and Wings,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2780 John Hawkins Pkwy,http://www.charleys.com
571992288,Charleys Philly Steaks,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2780 John Hawkins Pkwy,http://charleys.com
465726239,China Max,Leeds,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,6200 Grand River Blvd E,N/A
565864763,Teriyaki Express,Leeds,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,6200 Grand River Blvd E,N/A
527993830,Bres,Brighton,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5204 Bessemer Super Hwy,N/A
14975699,Fantasyland Restaurant,Brighton,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,24,4545 Bessemer Super Hwy,N/A
555205858,Lucky Panda,Bessemer,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3014 Allison Bonnett Memorial Dr,https://voltd.top/lucky-panda
566415034,Wing Street,Hueytown,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3029 Allison Bonnett Memorial Dr,https://www.pizzahut.com
534773302,Sakuri Sushi Steakhouse,Bessemer,AL,N/A,N/A,5.0,2,NO,NO,NO,NO,NO,NO,NO,N/A,156 River Square Plz,https://www.facebook.com/profile.php?id=1425524464171818
488784847,China Sea,Bessemer,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,23,3102 Allison Bonnett Memorial Dr,https://www.chinagardenonlineal.com
548228175,Za Za Trattoria,Bessemer,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,207 20th St N,N/A
497113191,Jersey Boys Subs & Grub,Bessemer,AL,N/A,N/A,N/A,N/A,NO,YES,NO,YES,NO,YES,NO,N/A,109 19th St N,N/A
540944657,Homestyle Kitchen,Bessemer,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1901 2nd Ave N,N/A
551056173,Good Health to Be Hail,Bessemer,AL,N/A,N/A,5.0,1,NO,NO,NO,NO,NO,NO,NO,N/A,1920 8th Ave N,http://goodhealthtobehail.com/cafe
526857706,Sneaky Pete's Hot Dog,Bessemer,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1730 4th Ave N,http://www.sneakypeteshotdogs.com
9352874,Home Plate Diner,Hueytown,AL,N/A,N/A,4.0,29,NO,NO,NO,NO,NO,NO,NO,23,2780 Allison Bonnett Memorial Dr,https://www.facebook.com/pages/Home-Plate-Diner/120243284658630
469540978,Zaxby's,Hoover,AL,N/A,N/A,4.0,7,NO,NO,NO,NO,NO,NO,YES,34,2636 Valleydale Rd,https://www.zaxbys.com/locations/al/hoover/2636-valleydale-rd
23275289,The Egg and I Restaurant,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,15,4741 Chace Cir,http://www.theeggandirestaurants.com
458989026,Panera Bread,Hoover,AL,five,4,3.5,32,NO,NO,YES,YES,YES,NO,YES,31,200 Doug Baker Blvd Ste 100,https://www.panerabread.com/en-us/cafe/locations/al/birmingham/200-doug-baker-blvd?utm_medium=local&utm_source=yext&utm_campaign=dpm-dist&utm_term=600845&utm_content=website-url
6948617,Zaxby's,Hoover,AL,five,2,3.5,5,NO,NO,NO,NO,NO,NO,NO,N/A,110 Doug Baker Blvd,https://www.zaxbys.com/locations/al/birmingham/110-doug-baker-blvd
4502873,Bellini's Ristorante & Bar,Hoover,AL,five,1,4.0,215,NO,YES,YES,NO,YES,YES,YES,16,6801 Cahaba Valley Rd Ste 106,https://www.ourbellinis.com/contact-us
15251645,Applebee's,Center Point,AL,three half,3,3.5,6,NO,YES,NO,YES,NO,NO,NO,44,1600 Huffman Rd,http://www.applebees.com
469448171,Johnny Rockets,Hoover,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,N/A,3230 Galleria Cir,http://www.johnnyrockets.com
469460346,China Doll 2,Hoover,AL,five,1,4.5,16,NO,NO,NO,NO,NO,NO,NO,N/A,2656 Valleydale Rd,http://www.loc8nearme.com/alabama/birmingham/china-doll-2
11762315,Bob Sykes Barbeque,Bessemer,AL,five,5,4.5,220,NO,NO,NO,YES,NO,NO,YES,67,1724 9th Ave N,http://www.bobsykes.com
7449977,Uncle Sam's BBQ,Bessemer,AL,four,4,4.0,39,NO,NO,NO,NO,NO,NO,NO,24,3043 Allison Bonnett Memorial Dr,http://www.unclesamsbbq.com
6539467,On Tap Sports Cafe - Inverness,Hoover,AL,four half,2,N/A,N/A,NO,YES,YES,YES,YES,NO,YES,28,810 Inverness Cors,https://www.ontapsportscafe.com/locations
469577869,Happy China Chinese Restaurant,Hoover,AL,four half,2,N/A,N/A,NO,NO,NO,YES,NO,NO,NO,15,4524 Southlake Pkwy,http://happychinahoover.com
469537946,Sanpeggio's Pizza,Hoover,AL,N/A,N/A,4.5,9,NO,NO,NO,NO,NO,NO,NO,76,2657 Valleydale Rd,http://www.facebook.com/Sanpeggios-Pizza-10150128608180234
469460350,Hunan Garden,Hoover,AL,N/A,N/A,4.0,28,NO,YES,NO,NO,NO,NO,NO,41,1851 Montgomery Hwy,N/A
469496005,O Sushi,Hoover,AL,N/A,N/A,4.0,18,NO,YES,NO,NO,NO,NO,YES,N/A,5519 Grove Blvd Ste 101,http://www.osushihoover.com
1265319,Shanghai Chinese Restaurant,Bessemer,AL,one,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,156 River Square Plz,N/A
480239247,Osaka Sushi Bar & Japanese Cuisine,Hoover,AL,N/A,N/A,4.5,6,NO,YES,NO,NO,NO,YES,NO,12,5192 Caldwell Mill Rd,http://www.osakasushijapanese.com
470778023,Baha Burger,Hoover,AL,N/A,N/A,4.5,157,NO,NO,NO,NO,NO,NO,YES,17,4745 Chace Cir,http://www.bahaburger.com
6073396,Iron Horse Cafe,Hoover,AL,five,2,N/A,N/A,NO,YES,NO,NO,NO,NO,YES,N/A,1694 Montgomery Hwy,N/A
468080772,Cracker Barrel Old Country Store,Gardendale,AL,five,1,N/A,N/A,YES,NO,NO,NO,YES,NO,YES,28,901 Fieldstown Rd,http://www.crackerbarrel.com
470279558,Moe's Original BBQ,Hoover,AL,five,1,4.0,41,NO,YES,YES,YES,NO,NO,NO,16,181 Main St Ste 201,https://www.moesoriginalbbq.com/lo/birmingham-hoover
469458733,Shonos Restaurant,Hoover,AL,N/A,N/A,4.5,19,NO,YES,NO,NO,NO,NO,NO,17,1843 Montgomery Hwy Ste 107,http://shoneys.com
472057357,Baumhower's,Hoover,AL,N/A,N/A,N/A,N/A,NO,YES,YES,YES,NO,YES,NO,11,4445 Creekside Ave,http://www.baumhowers.com/locations/patton-creek
467927295,Olive Garden Italian Restaurant,Hoover,AL,four half,4,3.5,140,NO,YES,NO,NO,NO,NO,NO,42,3450 Galleria Cir,http://www.olivegarden.com/specials/giant-stuffed-pasta-shells-and-manicotti?cmpid=br:og_ag:ie_ch:dry_ca:OGQ4GSP_dt:20170417_sn:yp_gt:hoover-al-1050_pl:otherlink1_rd:1012
467702111,Wing Zone,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,16,1694 Montgomery Hwy,http://www.wingzone.com
467367967,Ruby Tuesday,Hoover,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,22,2000 Riverchase Galleria Ste 200,http://www.rubytuesday.com/reserve-a-table?locationId=2615
469502969,Monument Restaurants,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,14,4730 Chace Cir,N/A
